ID	locality	country	decimalLongitude	decimalLatitude	geodeticDatum	elevation	aspect	entranceNumber	entranceType	entranceSize	entranceHabitat	entranceHabitatVerbatim	development	positiveDrop	negativeDrop	caveType	caveMorphology	caveActive	caveTouristic	notes	referencesLocality	referencesSpecies	contributorName	contributorEmail
CAVE_453	Dim Mağarası	Turkey	32,11006	36,54008	WGS84 	189	W	1	descendent	4	forest	NA	360	NA	NA	karst	descendent	0	1	Touristic since 1998 (construction started at 1996)	Personal observation	Unpublished data	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_454	Dupnisa Mağarası	Turkey	27,55608	41,84047	WGS84 	356	N	1	horizontal	4	forest	NA	900	NA	NA	karst	horizontal	0	1	This is actually a cave system with multiple entrances and both active and fossil parts but intensive sampling was concentrated in the fossil tributary which is 900m long and isolated from the rest of the system active part of the cave is separated at the entrance and 1700m long this report does not include active part	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Unpublished data	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_455	Ferzene (Kuğulu) Mağarası	Turkey	31,83185	37,38569	WGS84 	1470	NE	1	horizontal	100	forest	NA	364	NA	5	karst	horizontal	0	0	NA	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_456	Hacıakif Mağarası	Turkey	31,48231	37,62419	WGS84 	1177	NE	1	horizontal	4	shrubs	NA	250	NA	8	karst	horizontal	0	0	The cave is located on Hacıakif island lake Beyşehir	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_457	Harbiye (Çan) Mağarası	Turkey	36,14328	36,14392	WGS84 	210	SW	1	horizontal	30	urbanized	NA	80	NA	NA	karst	horizontal	0	0	NA	Özşahin E 2013 Doğu Coğrafya Dergisi 18(29)	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_458	İnkaya (Suini Ayvaini) Mağarası	Turkey	28,70167	40,12417	WGS84 	570	E	2	horizontal	50	rocky	NA	4866	NA	NA	karst	horizontal	1	0	This is a traverse cave with Karadonlu creek passing through (2 entrances mentioned are inflow and outflow) coordinate is for studied entrance	Personal observation	Roewer 1959 Handlingar�8(4):1-47�	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_459	İnönü Mağarası	Turkey	31,37722	37,67417	WGS84 	1200	W	1	horizontal	6	forest	NA	NA	NA	NA	karst	horizontal	0	0	NA	Personal observation	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_460	İnsuyu Mağarası	Turkey	30,39351	37,66131	WGS84 	1530	S	1	horizontal	9	shrubs	NA	597	NA	NA	karst	horizontal	1	1	A small portion is open for tourism	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Unpublished data	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_461	Kadıini (Gavurini) Mağarası	Turkey	32,07883	36,58559	WGS84 	280	E	1	horizontal	21	shrubs	NA	2000	NA	NA	karst	horizontal	0	0	archeological site	Personal observation	Unpublished data	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_462	Karain Mağarası	Turkey	30,56928	37,07622	WGS84 	440	SE	3	horizontal	8	shrubs	NA	100	NA	15	karst	horizontal	0	1	Karain and Mustanini caves are very close (510m) but not connected	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1972 Fragmenta Entomologica�8:161-190; Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_463	Keloğlan (Dodurgalar) Mağarası	Turkey	29,50005	37,38784	WGS84 	1102	E	1	horizontal	6	shrubs	NA	145	5	NA	karst	horizontal	0	1	NA	NA	NA	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_464	Kıyıköy Mağarası	Turkey	28,11241	41,61321	WGS84 	45	NA	NA	horizontal	NA	NA	NA	365	10	NA	karst	horizontal	1	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_465	Koca(Ambar) Mağarası	Turkey	27,90109	41,48444	WGS84 	170	NA	2	horizontal	NA	NA	NA	47	8	2	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_466	Kocain (İndağı) Mağarası	Turkey	30,71167	37,23261	WGS84 	860	S	1	horizontal	120	shrubs	NA	633	NA	74	karst	horizontal	0	0	archeological site	Personal observation	NA	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_467	Kovantaşı Mağarası	Turkey	27,94171	41,6962	WGS84 	240	NA	2	horizontal	NA	NA	NA	270	NA	25	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_468	Körükini Mağarası	Turkey	31,62737	37,34832	WGS84 	1380	E	3	horizontal	300	shrubs	NA	1250	NA	54	karst	horizontal	1	0	this is a traverse cave with Uzunsu creek passing through (2 of 3 entrances mentioned are inflow and outflow with an additional entrance at the outflow) coordinate is for studied entrance	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Deeleman-Reinhold & Deeleman 1988 Tijdschrift voor Entomologie�131:141-269; Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_469	Kurudere (Çağıl) Mağarası	Turkey	27,97829	41,66447	WGS84 	125	NA	NA	horizontal	NA	NA	NA	70	NA	7	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_470	Küçükkalaslı Mağarası	Turkey	27,90109	41,48444	WGS84 	180	NA	1	horizontal	NA	NA	NA	17	NA	NA	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_471	Maraspoli Mağarası	Turkey	32,89208	36,64178	WGS84 	1357	S	2	horizontal	4	urbanized	NA	3750	10	NA	karst	horizontal	1	0	original cave has fossil and active parts yet it isnt what Kadir has sampled. Second entrance is an artificial tunnel which connects with the orginal cave at an active part. Sampling was concentrated in the tunnel original cave fauna is unknown.	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demir et al. 2008 Entomological News�119:43-46	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_472	Mustanini Mağarası	Turkey	30,56799	37,07177	WGS84 	330	NA	1	horizontal	9	shrubs	NA	10	NA	NA	karst	horizontal	0	0	more like a den or burrow than a cave	Personal observation	Brignoli 1978 Quaderni di Speleologia; Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_473	Narlıca Mağarası	Turkey	36,2	36,22361	WGS84 	150	W	1	horizontal	12	urbanized	NA	50	NA	NA	karst	horizontal	0	0	NA	Personal observation	Roewer 1959 Handlingar 8(4):1-47 Deeleman-Reinhold & Deeleman 1988 Tijdschrift voor Entomologie�131:141-269	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_474	Saklısu Mağarası	Turkey	28,02605	41,58487	WGS84 	162	NA	NA	horizontal	NA	forest	NA	75	NA	34	karst	horizontal	0	0	1 km east of Ceneviz Cave. this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_475	Soğucak Mağarası	Turkey	27,65708	41,64173	WGS84 	295	NA	NA	horizontal	NA	NA	NA	40	NA	NA	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_476	Suçıktığı Mağarası	Turkey	32,31689	36,99135	WGS84 	1556	SW	1	horizontal	12	rocky	NA	100	NA	NA	karst	horizontal	1	1	NA	Personal observation	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_477	Tınaztepe Mağarası	Turkey	31,92848	37,24779	WGS84 	1540	NA	NA	horizontal	NA	rocky	NA	1015	NA	5	karst	horizontal	1	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_478	Uzuntarla Mağarası	Turkey	27,95468	41,58047	WGS84 	130	NA	NA	horizontal	NA	forest	NA	135	NA	NA	karst	horizontal	0	0	close to Saklısu cave according to the coordinates�� this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91; Dimitrov et al. 2017 Zootaxa;�4311(2):283-286	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_479	Yalandünya Mağarası	Turkey	32,40123	36,22137	WGS84 	250	S	1	descendent	4	shrubs	NA	300	NA	NA	karst	descendent	0	1	NA	Personal observation	Kunt et al. 2016.�Journal of Cave and Karst Studies�78(1):36-40	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_480	Yarımburgaz Mağarası	Turkey	28,74347	41,07437	WGS84 	46	NA	1	horizontal	32	rocky	NA	1021	NA	NA	karst	horizontal	0	0	this cave was not visited by neither of us yet it is a well studied cave by collegues no further record is expected	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Fage 1931 Biospeologica LV Archives de Zoologie Expérimentale et Générale 71:91-291	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_481	Yelkenkaya Mağarası	Turkey	28,09748	41,61995	WGS84 	24	NA	NA	NA	NA	forest	NA	NA	NA	NA	karst	horizontal	NA	NA	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	NA	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_482	Zindan Mağarası	Turkey	31,085	37,81179	WGS84 	1290	SE	1	horizontal	60	shrubs	NA	760	15	NA	karst	horizontal	0	1	NA	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1972 Fragmenta Entomologica�8:161-190; Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_483	Zonguldak Kapuz Mağarası	Turkey	31,80043	41,46352	WGS84 	30	NA	1	horizontal	NA	NA	NA	400	NA	NA	karst	horizontal	1	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1972 Fragmenta Entomologica�8:161-190	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_359	Ogof Ffynnon Ddu	UK	-3,6611	51,8243	WGS84 	425	SW	3	horizontal	1	grass	NA	70000	0	275	karst	descendent	1	0	NA	NA	Jefferson et al 2004 Cave and Karst Science 31(2):63-76; National Museum Wales collection (Cardiff)  	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_360	Goatchurch Cavern	UK	-2,75354	51,32079	WGS84 	162	N	2	horizontal	NA	shrubs	NA	750	0	50	karst	descendent	0	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_361	Ogof y Ci	UK	-3,39338	51,78616	WGS84 	325	E	2	horizontal	NA	shrubs	NA	900	0	0	karst	horizontal	1	0	NA	NA	National Museum Wales collection (Cardiff) 	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_362	Porth yr Ogof	UK	-3,5562	51,8006	WGS84 	229	N	15	horizontal	60	forest	NA	2530	0	0	karst	descendent	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_363	Pool Bank Cave	UK	-2,87161	54,28187	WGS84 	40	E	1	horizontal	0,5	forest	NA	37	0	0	karst	horizontal	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_364	Giants Hole	UK	-1,82211	53,34093	WGS84 	375	E	1	horizontal	6	grass	NA	3000	0	120	karst	descendent	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_365	Borrins Moor Cave	UK	-2,35382	54,17207	WGS84 	375	W	4	horizontal	2,25	grass	NA	1400	0	10	karst	horizontal	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_366	Browgill Cave	UK	-2,30803	54,19467	WGS84 	329	SW	2	horizontal	NA	grass	NA	700	28	0	karst	ascendent	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_367	Scoska Cave	UK	-2,13163	54,14736	WGS84 	325	NW	1	horizontal	10	forest	NA	1500	0	0	karst	horizontal	0	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_368	Lynnkirk Cave	UK	-1,9922	54,74776	WGS84 	250	SW	1	horizontal	6	forest	NA	120	0	0	karst	horizontal	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_369	Allt nam Uamh Stream Cave	UK	-4,93002	58,10946	WGS84 	320	W	1	horizontal	NA	grass	NA	1500	0	0	karst	horizontal	1	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_370	Lesser Garth Cave	UK	-3,26224	51,53119	WGS84 	110	S	1	horizontal	3	forest	NA	400	0	15	karst	horizontal	0	0	NA	NA	BCRA Hazelton database (http://www.cave-registry.org.uk/svn/BiologyData/);  Jefferson Collection database�(http://bcra.org.uk/biology/jj_collection.html)	Julian Carter	juliancarter@museumwales.ac.uk
CAVE_099	Druzhba	Ukraine	23,63331	48,25624	WGS84 	570	SW	1	pit	5,1	forest	Beech forest (Fagus sylvatica)	980	0	55	karst	pit	1	0	t=8-9 Celsius degrees	Levinec & Monich 2011	Evtushenko 2004; Vargovich & Monich 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_100	Molochnyi Kamin��	Ukraine	23,67734	48,25632	WGS84 	820	S	1	horizontal	64,8	forest	Beech forest (Fagus sylvatica)	92	16	0	karst	horizontal	0	0	NA	Levinec & Monich 2011	Evtushenko 2004; Vargovich & Monich 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_101	Perlynna	Ukraine	23,62929	48,26698	WGS84 	575	E	1	horizontal	0,7	forest	Beech forest (Fagus sylvatica)	36	6	0	karst	horizontal	0	0	NA	Levinec & Monich 2011	Evtushenko 2004; Vargovich & Monich 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_102	Vedmezhe Iklo	Ukraine	23,65138	48,26206	WGS84 	933	NW	2	horizontal	70	forest	Beech forest (Fagus sylvatica)	35	9	1	karst	horizontal	0	0	NA	Levinec & Monich 2011	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_103	Viv	Ukraine	23,6293	48,26699	WGS84 	575	N	2	horizontal	1,32	forest	Beech forest (Fagus sylvatica)	52	0	2,5	karst	horizontal	0	0	t=7 Celsius degrees	Levinec & Monich 2011	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_104	Tsherlenyi Kamin 	Ukraine	23,81872	48,15672	WGS84 	692	SE	4	descendent	6	forest	Beech forest (Fagus sylvatica)	1200	4,5	59	tectonic	descendent	1	0	NA	Vash 2011; Levinec & Monich 2011	Evtushenko 2004; Vargovich & Monich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_105	Dovgarunya	Ukraine	24,19428	47,94969	WGS84 	499	NE	1	horizontal	2,4	forest	Beech forest (Fagus sylvatica)	226,2	2,9	18,1	tectonic	horizontal	1	0	NA	Levinec & Monich 2011	Evtushenko 2004; 2011; Vargovich & Monich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_106	Tsheremshyna	Ukraine	24,1835	47,95491	WGS84 	559	flat	1	pit	16	forest	Beech forest (Fagus sylvatica)	122,1	0	24,5	tectonic	descendent	0	0	NA	Levinec & Monich 2011	Evtushenko 1993; 2004; 2011; Vargovich & Monich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_107	Statsionar	Ukraine	22,42294	48,56197	WGS84 	171	NE	1	horizontal	1,5	forest	Beech forest (Fagus sylvatica)	109,6	2,7	1,3	artificial	horizontal	1	0	t=8-9 Celsius degrees	Levinec & Monich 2011	Evtushenko 2004; Vargovich & Monich 2004; Zagorodniuk & Vargovich 2006	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_108	Vovchok	Ukraine	22,33742	48,65586	WGS84 	180	SE	1	horizontal	0,33	forest	Beech forest (Fagus sylvatica)	14,5	1,8	0	volcanic	horizontal	0	0	NA	Levinec & Monich 2011	Unpublished data	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_109	Kuklia	Ukraine	22,69181	48,19757	WGS84 	300	NW	2	horizontal	1	forest	Querqus-Carpinus	500	0	20	artificial	descendent	0	0	NA	Unpublished data	Unpublished data	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_110	Lovatshka Pyvnytsia	Ukraine	22,69663	48,45763	WGS84 	190	SW	1	horizontal	2	forest	Querqus	15	0	0	artificial	horizontal	0	0	NA	Unpublished data	Unpublished data	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_111	Vertykalna	Ukraine	25,1342	48,86994	WGS84 	290	flat	1	pit	2	forest	NA	192	0	35	karst	pit	0	0	NA	Klimchouk et al 2008	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_112	Bukovynka	Ukraine	26,53467	48,286	WGS84 	140	S	3	horizontal	2	rocky	NA	5460	0	15	karst	horizontal	0	0	t=9-10 Celsius degrees	Ridush & Kuprich 2003	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_113	Ducha	Ukraine	26,08006	48,5402	WGS84 	200	E	1	horizontal	6	shrubs	NA	144	5	0	karst	horizontal	1	0	t=5-15 Celsius degrees	Ridush & Kuprich 2003	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_114	Pionerka	Ukraine	25,93168	48,5521	WGS84 	210	NE	1	horizontal	1	shrubs	NA	530	0	15	karst	descendent	0	0	t about 1 Celsius degrees	Ridush & Kuprich 2003	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_115	Kryshtaleva	Ukraine	26,09091	48,6889	WGS84 	212	NE	1	horizontal	2	forest	NA	23000	0	20	karst	horizontal	0	1	NA	Klimchouk et al 2008	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_116	Slavka	Ukraine	26,12915	48,7078	WGS84 	240	NE	1	horizontal	1	forest	NA	9100	0	10	karst	horizontal	0	0	NA	Klimchouk et al 2008	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_117	Ayu Teshik	Ukraine	33,99225	44,50008	WGS84 	1030	flat	1	descendent	1,6	forest	Fagus-Querqus-Taxus forest	37	0	11	karst	descendent	0	0	NA	Klimchouk et al 2008	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_118	Binbash-Koba	Ukraine	34,28683	44,7851	WGS84 	995	flat	1	descendent	3	forest	NA	150	0	23	karst	descendent	0	0	NA	Klimchouk et al 2008	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_119	Daniltsha-Koba	Ukraine	33,95968	44,5239	WGS84 	900	flat	1	horizontal	24	forest	Fagus-Taxus forest	14	1	0	karst	horizontal	0	0	NA	Klimchouk et al 2008	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_120	Eski-Kermen	Ukraine	33,74101	44,6087	WGS84 	310	flat	NA	horizontal	NA	rocky	NA	NA	NA	NA	artificial	horizontal	0	1	NA	Evtushenko 2004	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_121	Malaya	Ukraine	33,98663	44,41849	WGS84 	380	flat	1	horizontal	NA	NA	NA	NA	NA	NA	karst	NA	0	0	NA	Charitonov 1947	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_122	Kastere	Ukraine	34,5497	44,87066	WGS84 	1010	flat	1	pit	2,6	forest	Fagus forest	187	0	67	karst	pit	0	0	NA	Klimchouk et al 2008	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_123	Kizil-Koba	Ukraine	34,344	44,87048	WGS84 	570	S	3	horizontal	13	forest	Querqus-Carpinus forest	18815	235	0	karst	horizontal	1	1	t=10 Celsius degrees	Klimchouk et al 2008	Charitonov 1947; Evtushenko 2004; Spassky 1936	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_124	water-collecting adit	Ukraine	33,54734	44,56154	WGS84 	120	flat	1	horizontal	0,63	forest	NA	40	2	0	artificial	horizontal	0	0	NA	Nadolny & Turbanov 2014	Nadolny & Turbanov 2014	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_125	house basement	Ukraine	34,18452	44,89641	WGS84 	300	flat	1	horizontal	NA	urbanized	NA	NA	0	0	karst	horizontal	0	0	NA	Nadolny & Kovblyuk 2006	Nadolny & Kovblyuk 2006	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_126	Skelskaya	Ukraine	33,86874	44,46072	WGS84 	350	NE	1	descendent	2	forest	Querqus-Carpinus-Juniperus forest	670	0	90	karst	descendent	1	1	t=10-11 Celsius degrees	Amelichev 2008	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_127	Tissovaia	Ukraine	34,49918	44,85593	WGS84 	1000	flat	1	pit	1	forest	Fagus-Taxus forest	110	0	60	karst	pit	0	0	NA	Klimchouk et al 2008	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_128	Tuakskaya	Ukraine	34,57619	44,84561	WGS84 	960	S	1	descendent	5,3	forest	Fagus-Taxus forest	110	0	18	karst	descendent	0	0	NA	Dublyansky 1977; Klimchouk et al 2008	Charitonov 1947	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_129	ZUG	Ukraine	34,02472	44,45119	WGS84 	1240	flat	1	pit	4	forest	Fagus forest	NA	0	80	karst	pit	0	0	NA	Unpublished data	Evtushenko 2004; Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_130	cellars	Ukraine	30,55883	50,43807	WGS84 	170	flat	1	horizontal	NA	urbanized	NA	NA	0	0	artificial	horizontal	0	0	NA	Evtushenko 2008	Evtushenko 2008	Robert S Vargovitsh	arete@izan.kiev.ua
CAVE_131	drenage adit	Ukraine	30,55883	50,43807	WGS84 	160	flat	1	NA	NA	urbanized	NA	3000	0	0	artificial	horizontal	1	1	NA	Evtushenko 2004	Evtushenko 2004 ;Zagorodniuk & Vargovich 2004	Robert S Vargovitsh	arete@izan.kiev.ua
